	id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	D1|D1	D1|D2	D1|D3	D1|D4	D1|D5	D2|D1	D2|D2	D2|D3	D2|D4	D2|D5	D3|D1	D3|D2	D3|D3	D3|D4	D3|D5	D4|D1	D4|D2	D4|D3	D4|D4	D4|D5	D5|D1	D5|D2	D5|D3	D5|D4	D5|D5
494	CPI-SS036707F4C	WNT4_SFRP1	simple:P56705	simple:Q8N474	ENSG00000162552	ENSG00000104332	True	False	False	curated	False	1.36																									
495	CPI-SS0FE9D6F11	WNT7B_SFRP1	simple:P56706	simple:Q8N474	ENSG00000188064	ENSG00000104332	True	False	False	curated	False	1.36																									
496	CPI-SS007954822	WNT5A_FRZB	simple:P41221	simple:Q92765	ENSG00000114251	ENSG00000162998	True	False	False	curated	False	1.36																									
497	CPI-SS073F3FAD5	WNT5A_ROR1	simple:P41221	simple:Q01973	ENSG00000114251	ENSG00000185483	True	False	True	curated	False	1.36																									
498	CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	ENSG00000135414	ENSG00000169604	True	False	True	InnateDB-All	False	1.36																									
499	CPI-SS0C56C483F	WNT5A_ANTXR1	simple:P41221	simple:Q9H6X2	ENSG00000114251	ENSG00000169604	True	False	True	InnateDB-All	False	1.36																									
500	CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	ENSG00000101144	ENSG00000117090	True	False	True	InnateDB-All	False	1.36																									
501	CPI-SS08643DD8A	WNT2B_SFRP2	simple:Q93097	simple:Q96HF1	ENSG00000134245	ENSG00000145423	True	False	False	curated	False	1.36																									
502	CPI-SS0661CE946	WNT4_SFRP2	simple:P56705	simple:Q96HF1	ENSG00000162552	ENSG00000145423	True	False	False	curated	False	1.36																									
503	CPI-CS088059426	NKG2D_II_receptor_MICB	complex:NKG2D_II_receptor	simple:Q29980		ENSG00000204516	False	True	False	curated	False	1.36																									
504	CPI-SS00877D499	WNT9A_SFRP2	simple:O14904	simple:Q96HF1	ENSG00000143816	ENSG00000145423	True	False	False	curated	False	1.36																									
505	CPI-SS03F33B34C	WNT5A_SFRP2	simple:P41221	simple:Q96HF1	ENSG00000114251	ENSG00000145423	True	False	False	curated	False	1.36																									
506	CPI-SS03BC3A729	WNT7B_FRZB	simple:P56706	simple:Q92765	ENSG00000188064	ENSG00000162998	True	False	False	curated	False	1.36																									
507	CPI-SS0EE63435D	WNT4_FRZB	simple:P56705	simple:Q92765	ENSG00000162552	ENSG00000162998	True	False	False	curated	False	1.36																									
508	CPI-SS01072357C	WNT11_FRZB	simple:O96014	simple:Q92765	ENSG00000085741	ENSG00000162998	True	False	False	curated	False	1.36																									
509	CPI-SS0EBBBD522	WNT9A_FRZB	simple:O14904	simple:Q92765	ENSG00000143816	ENSG00000162998	True	False	False	curated	False	1.36																									
510	CPI-SS0123EE122	WNT7A_FRZB	simple:O00755	simple:Q92765	ENSG00000154764	ENSG00000162998	True	False	False	curated	False	1.36																									
511	CPI-SS0F41AC8EC	WNT7A_SFRP2	simple:O00755	simple:Q96HF1	ENSG00000154764	ENSG00000145423	True	False	False	curated	False	1.36																									
512	CPI-SS0734D2DA8	WNT5A_SFRP5	simple:P41221	simple:Q5T4F7	ENSG00000114251	ENSG00000120057	True	False	False	curated	False	1.36																									
513	CPI-SC017215F7F	GDF11_TGFR_AVR2B	simple:O95390	complex:TGFR_AVR2B	ENSG00000135414		True	False	True	curated	False	1.36																									
514	CPI-SC063148F3A	ADM_RAMP3_complex	simple:P35318	complex:RAMP3_complex	ENSG00000148926		True	False	True	curated	False	1.36																									
515	CPI-SS03A2EFDD5	EPHA1_EFNA5	simple:P21709	simple:P52803	ENSG00000146904	ENSG00000184349	False	True	False	curated	False	1.36																									
516	CPI-SS02AFCED82	EPHA2_EFNA5	simple:P29317	simple:P52803	ENSG00000142627	ENSG00000184349	False	True	False	curated	False	1.36																									
517	CPI-SS0BEAB521F	EPHA3_EFNA5	simple:P29320	simple:P52803	ENSG00000044524	ENSG00000184349	True	True	False	curated	False	1.36																									
518	CPI-SS01A8F745A	EPHA1_EFNA3	simple:P21709	simple:P52797	ENSG00000146904	ENSG00000143590	False	True	False	curated	False	1.36																									
519	CPI-SS07BECB892	EPHA2_EFNA3	simple:P29317	simple:P52797	ENSG00000142627	ENSG00000143590	False	True	False	curated	False	1.36																									
520	CPI-SS0AB0604B5	EPHA3_EFNA3	simple:P29320	simple:P52797	ENSG00000044524	ENSG00000143590	True	True	False	curated	False	1.36																									
521	CPI-SS05E6D620E	EPHA1_EFNA4	simple:P21709	simple:P52798	ENSG00000146904	ENSG00000243364	True	True	False	curated	False	1.36																									
522	CPI-SS09F973C1A	EPHA2_EFNA4	simple:P29317	simple:P52798	ENSG00000142627	ENSG00000243364	True	True	False	curated	False	1.36																									
523	CPI-SS041888D39	EPHA3_EFNA4	simple:P29320	simple:P52798	ENSG00000044524	ENSG00000243364	True	True	False	curated	False	1.36																									
524	CPI-SS04C396C5D	VGF_NTRK1	simple:O15240	simple:P04629	ENSG00000128564	ENSG00000198400	True	False	True	InnateDB-All	False	1.36																									
525	CPI-SS052127A00	NGF_NTRK1	simple:P01138	simple:P04629	ENSG00000134259	ENSG00000198400	True	False	True	curated	False	1.36																									
526	CPI-SS0EDD4928A	NGF_NGFR	simple:P01138	simple:P08138	ENSG00000134259	ENSG00000064300	True	False	True	curated	False	1.36																									
527	CPI-SS08B85996F	TTR_NGFR	simple:P02766	simple:P08138	ENSG00000118271	ENSG00000064300	True	False	True	IMEx,InnateDB-All,MINT	False	1.36																									
528	CPI-SS00D3CD86E	TTR_DDR1	simple:P02766	simple:Q08345	ENSG00000118271	ENSG00000204580	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.36																									
529	CPI-SS06006F870	TTR_AGER	simple:P02766	simple:Q15109	ENSG00000118271	ENSG00000204305	True	False	True	I2D,IMEx,InnateDB-All,MINT	False	1.36																									
530	CPI-SS065F7DA2A	COPA_P2RY6	simple:P53621	simple:Q15077	ENSG00000122218	ENSG00000171631	True	False	True	IMEx,IntAct	False	1.36																									
531	CPI-SS09A3FA737	NAMPT_P2RY6	simple:P43490	simple:Q15077	ENSG00000105835	ENSG00000171631	True	False	True	IMEx,IntAct	False	1.36																									
532	CPI-SC0BE9FDD60	PTGER1_ProstaglandinE2_byPTGES	simple:P34995	complex:ProstaglandinE2_byPTGES	ENSG00000160951		True	True	False	curated	False	1.36																									
533	CPI-SC08252842D	PTGER3_ProstaglandinE2_byPTGES	simple:P43115	complex:ProstaglandinE2_byPTGES	ENSG00000050628		True	True	False	curated	False	1.36																									
534	CPI-SC0236D0574	TBXA2R_ThromboxaneA2_byTBXAS1	simple:P21731	complex:ThromboxaneA2_byTBXAS1	ENSG00000006638		True	True	False	curated	False	1.36																									
535	CPI-SS085C150CE	ACE2_GHRL	simple:Q9BYF1	simple:Q9UBU3	ENSG00000130234	ENSG00000157017	True	True	False	I2D	False	1.36																									
536	CPI-SS05D406038	PTGIR_GHRL	simple:P43119	simple:Q9UBU3	ENSG00000160013	ENSG00000157017	True	True	False	InnateDB-All	False	1.36																									
537	CPI-SS043E0F61D	PTGER3_GHRL	simple:P43115	simple:Q9UBU3	ENSG00000050628	ENSG00000157017	True	True	False	InnateDB-All	False	1.36																									
538	CPI-SS0586F2596	EPHB2_EFNA5	simple:P29323	simple:P52803	ENSG00000133216	ENSG00000184349	False	True	False	curated	False	1.36																									
539	CPI-SS042EB8C7A	TBXA2R_GHRL	simple:P21731	simple:Q9UBU3	ENSG00000006638	ENSG00000157017	True	True	False	InnateDB-All	False	1.36																									
540	CPI-SS0A2949959	ICAM3_CD209	simple:P32942	simple:Q9NNX6	ENSG00000076662	ENSG00000090659	True	False	True	curated	False	1.36																									
541	CPI-SS0544D2759	ICAM2_CD209	simple:P13598	simple:Q9NNX6	ENSG00000108622	ENSG00000090659	True	False	True	curated	False	1.36																									
542	CPI-SS055B305F1	CEACAM1_CD209	simple:P13688	simple:Q9NNX6	ENSG00000079385	ENSG00000090659	True	False	True	curated	False	1.36																									
543	CPI-SS070B0E458	GRIN2A_IL16	simple:Q12879	simple:Q14005	ENSG00000183454	ENSG00000172349	True	True	False	I2D	False	1.36																									
544	CPI-SS0D2539AEB	FPR3_HEBP1	simple:P25089	simple:Q9NRV9	ENSG00000187474	ENSG00000013583	False	True	False	curated	False	1.36																									
545	CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	ENSG00000170075	ENSG00000197746	True	True	False	curated	False	1.36																									
546	CPI-SS0A2D7895C	CEACAM1_CEACAM6	simple:P13688	simple:P40199	ENSG00000079385	ENSG00000086548	True	False	False	curated	False	1.36																									
547	CPI-SC08968AFE6	MSTN_TGFR_AVR2B	simple:O14793	complex:TGFR_AVR2B	ENSG00000138379		True	False	True	curated	False	1.36																									
548	CPI-SS00046DCF3	EPHA4_EFNB1	simple:P54764	simple:P98172	ENSG00000116106	ENSG00000090776	False	True	False	curated	False	1.36																									
549	CPI-SS0FF55B42C	EPHB3_EFNB1	simple:P54753	simple:P98172	ENSG00000182580	ENSG00000090776	False	True	False	curated	False	1.36																									
550	CPI-SC0C396EE2C	ADM2_RAMP3_complex	simple:Q7Z4H4	complex:RAMP3_complex	ENSG00000128165		True	False	True	curated	False	1.36																									
551	CPI-SC01AD532CA	ADM2_RAMP2_complex	simple:Q7Z4H4	complex:RAMP2_complex	ENSG00000128165		True	False	True	curated	False	1.36																									
552	CPI-SS0BE6DBE1A	POMC_MC5R	simple:P01189	simple:P33032	ENSG00000115138	ENSG00000176136	True	False	True	curated	False	1.36																									
553	CPI-SS00BD8FF72	POMC_MC1R	simple:P01189	simple:Q01726	ENSG00000115138	ENSG00000258839	True	False	True	curated	False	1.36																									
554	CPI-SS0E9F23560	TULP1_TYRO3	simple:O00294	simple:Q06418	ENSG00000112041	ENSG00000092445	True	False	True	curated	False	1.36																									
555	CPI-SS09C4988F8	PROS1_TYRO3	simple:P07225	simple:Q06418	ENSG00000184500	ENSG00000092445	True	False	True	guidetopharmacology.org	False	1.36																									
556	CPI-SS0C85BC9AF	PROS1_AXL	simple:P07225	simple:P30530	ENSG00000184500	ENSG00000167601	True	False	True	guidetopharmacology.org	False	1.36																									
557	CPI-SS095463C07	CCRL2_RARRES2	simple:O00421	simple:Q99969	ENSG00000121797	ENSG00000106538	True	True	False	curated	False	1.36																									
558	CPI-SS07D56EB05	CMKLR1_RARRES2	simple:Q99788	simple:Q99969	ENSG00000174600	ENSG00000106538	True	True	False	curated	False	1.36																									
559	CPI-SS0DF5E47DB	SCGB3A1_MARCO	simple:Q96QR1	simple:Q9UEW3	ENSG00000161055	ENSG00000019169	True	False	True	I2D,InnateDB-All	False	1.36																									
560	CPI-SS00F282936	CXCR6_CXCL16	simple:O00574	simple:Q9H2A7	ENSG00000172215	ENSG00000161921	True	True	True	curated	False	1.36																									
561	CPI-SS016FD0C8A	RNASET2_TLR8	simple:O00584	simple:Q9NR97	ENSG00000026297	ENSG00000101916	True	False	True	curated	False	1.36																									
562	CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	ENSG00000107562	ENSG00000121966	True	False	True	curated	False	1.36																									
563	CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	ENSG00000145824	ENSG00000121966	True	False	True	curated	False	1.36																									
564	CPI-SS0FC42EC80	EREG_ERBB4	simple:O14944	simple:Q15303	ENSG00000124882	ENSG00000178568	True	False	True	curated	False	1.36																									
565	CPI-SS0F0D7F25C	BTC_ERBB4	simple:P35070	simple:Q15303	ENSG00000174808	ENSG00000178568	True	False	True	curated	False	1.36																									
566	CPI-SS0D5E30C6C	NRG3_ERBB4	simple:P56975	simple:Q15303	ENSG00000185737	ENSG00000178568	True	False	True	curated	False	1.36																									
567	CPI-SS0111AAD26	EPHB2_EFNB1	simple:P29323	simple:P98172	ENSG00000133216	ENSG00000090776	False	True	False	curated	False	1.36																									
568	CPI-SS0DC4D593E	EPHB6_EFNB1	simple:O15197	simple:P98172	ENSG00000106123	ENSG00000090776	True	True	False	curated	False	1.36																									
569	CPI-SS0B9E8C0DE	EPHB2_EFNB2	simple:P29323	simple:P52799	ENSG00000133216	ENSG00000125266	False	True	True	curated	False	1.36																									
570	CPI-SS090FC28E1	EPHB6_EFNB2	simple:O15197	simple:P52799	ENSG00000106123	ENSG00000125266	True	True	True	curated	False	1.36																									
571	CPI-SS0BAB460FF	ANGPT2_TEK	simple:O15123	simple:Q02763	ENSG00000091879	ENSG00000120156	True	False	True	curated	False	1.36																									
572	CPI-SS044C72D0D	SEMA4A_PLXND1	simple:Q9H3S1	simple:Q9Y4D7	ENSG00000196189	ENSG00000004399	False	False	True	curated	False	1.36																									
573	CPI-SS0470AF83E	EPHB1_EFNB1	simple:P54762	simple:P98172	ENSG00000154928	ENSG00000090776	False	True	False	curated	False	1.36																									
574	CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	ENSG00000170381	ENSG00000004399	True	False	True	curated	False	1.36																									
575	CPI-SS0CBC7840D	PTPRC_CD22	simple:P08575	simple:P20273	ENSG00000081237	ENSG00000012124	False	False	True	curated	False	1.36																									
576	CPI-SS06A999D25	PLD2_ARF1	simple:O14939	simple:P84077	ENSG00000129219	ENSG00000143761	False	False	False	guidetopharmacology.org	False	1.36																									
577	CPI-SS0EB5364D4	RSPO3_LGR6	simple:Q9BXY4	simple:Q9HBX8	ENSG00000146374	ENSG00000133067	True	False	True	curated	False	1.36																									
578	CPI-SS019104E2E	RSPO2_LGR6	simple:Q6UXX9	simple:Q9HBX8	ENSG00000147655	ENSG00000133067	True	False	True	curated	False	1.36																									
579	CPI-SS01E3453DB	RSPO2_LGR4	simple:Q6UXX9	simple:Q9BXB1	ENSG00000147655	ENSG00000205213	True	False	True	curated	False	1.36																									
580	CPI-SS004C23DCE	EREG_EGFR	simple:O14944	simple:P00533	ENSG00000124882	ENSG00000146648	True	False	True	curated	False	1.36																									
581	CPI-SS0822AEF5F	PTPRC_MRC1	simple:P08575	simple:P22897	ENSG00000081237	ENSG00000260314	False	False	True	curated	False	1.36																									
582	CPI-SS08102DC9E	CXCL1_CXCR2	simple:P09341	simple:P25025	ENSG00000163739	ENSG00000180871	True	False	True	curated	False	1.36																									
583	CPI-CS0E5078EDE	BMR1A_AVR2B_GDF7	complex:BMR1A_AVR2B	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.36																									
584	CPI-SS080683E15	CXCL10_CXCR3	simple:P02778	simple:P49682	ENSG00000169245	ENSG00000186810	True	False	True	curated	False	1.36																									
585	CPI-CS0CCD3D0A1	FZD9_LRP6_WNT9A	complex:FZD9_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
586	CPI-CS044C72075	FZD1_LRP5_WNT4	complex:FZD1_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
587	CPI-CS04F856260	FZD1_LRP6_WNT4	complex:FZD1_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
588	CPI-CS0639A2C96	FZD2_LRP5_WNT4	complex:FZD2_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
589	CPI-CS0AF09AF14	FZD2_LRP6_WNT4	complex:FZD2_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
590	CPI-CS012C395FB	FZD3_LRP5_WNT4	complex:FZD3_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
591	CPI-CS067ECB5FE	FZD3_LRP6_WNT4	complex:FZD3_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
592	CPI-CS0A3B15C33	FZD4_LRP5_WNT4	complex:FZD4_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
593	CPI-CS0B3531507	FZD4_LRP6_WNT4	complex:FZD4_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
594	CPI-CS0306D4D86	FZD5_LRP5_WNT4	complex:FZD5_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
595	CPI-CS0C2B25B68	FZD5_LRP6_WNT4	complex:FZD5_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
596	CPI-CS0EFD1729B	FZD6_LRP5_WNT4	complex:FZD6_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
597	CPI-CS0A5EAECEB	FZD6_LRP6_WNT4	complex:FZD6_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
598	CPI-CS09D520908	FZD9_LRP5_WNT9A	complex:FZD9_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
599	CPI-CS035CDF184	FZD7_LRP5_WNT4	complex:FZD7_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
600	CPI-CS0534F02DF	FZD8_LRP5_WNT4	complex:FZD8_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
601	CPI-CS0CFE5516F	FZD8_LRP6_WNT4	complex:FZD8_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
602	CPI-CS02E7B3383	FZD9_LRP5_WNT4	complex:FZD9_LRP5	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
603	CPI-CS000EEBB11	FZD9_LRP6_WNT4	complex:FZD9_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
604	CPI-SS0B42AD9EF	NOTCH1_WNT4	simple:P46531	simple:P56705	ENSG00000148400	ENSG00000162552	True	True	False	I2D	False	1.36																									
605	CPI-CS08A2C42C8	FZD1_LRP5_WNT7B	complex:FZD1_LRP5	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
606	CPI-CS064EF7C8D	FZD1_LRP6_WNT7B	complex:FZD1_LRP6	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
607	CPI-CS057093E9E	FZD2_LRP5_WNT7B	complex:FZD2_LRP5	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
608	CPI-CS0B92EA5EA	FZD2_LRP6_WNT7B	complex:FZD2_LRP6	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
609	CPI-CS0D38CFA9D	FZD3_LRP5_WNT7B	complex:FZD3_LRP5	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
610	CPI-CS039773901	FZD3_LRP6_WNT7B	complex:FZD3_LRP6	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
611	CPI-CS0AF87C2AB	FZD4_LRP5_WNT7B	complex:FZD4_LRP5	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
612	CPI-CS096FD79C8	FZD4_LRP6_WNT7B	complex:FZD4_LRP6	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
613	CPI-CS0BDB8F8B9	FZD7_LRP6_WNT4	complex:FZD7_LRP6	simple:P56705		ENSG00000162552	True	False	False	curated	False	1.36																									
614	CPI-CS0722E870D	FZD5_LRP5_WNT7B	complex:FZD5_LRP5	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
615	CPI-CS0ACA88C98	FZD8_LRP6_WNT9A	complex:FZD8_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
616	CPI-CS0E1E8DC79	FZD7_LRP6_WNT9A	complex:FZD7_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
617	CPI-CS0DB31673B	FZD2_LRP6_WNT7A	complex:FZD2_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
618	CPI-CS0A94347F7	FZD3_LRP5_WNT7A	complex:FZD3_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
619	CPI-CS02B24ACED	FZD3_LRP6_WNT7A	complex:FZD3_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
620	CPI-CS0864EE3DE	FZD4_LRP5_WNT7A	complex:FZD4_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
621	CPI-CS0F73F8631	FZD4_LRP6_WNT7A	complex:FZD4_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
622	CPI-CS035E6950E	FZD5_LRP5_WNT7A	complex:FZD5_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
623	CPI-CS06703B08B	FZD5_LRP6_WNT7A	complex:FZD5_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
624	CPI-CS0C4B40F75	FZD6_LRP5_WNT7A	complex:FZD6_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
625	CPI-CS06F5B58EC	FZD6_LRP6_WNT7A	complex:FZD6_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
626	CPI-CS08F2F1471	FZD7_LRP5_WNT7A	complex:FZD7_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
627	CPI-CS0D35A8B40	FZD7_LRP6_WNT7A	complex:FZD7_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
628	CPI-CS09AF6EAE2	FZD8_LRP5_WNT7A	complex:FZD8_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
629	CPI-CS08643D43B	FZD8_LRP6_WNT7A	complex:FZD8_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
630	CPI-CS06879CDAE	FZD8_LRP5_WNT9A	complex:FZD8_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
631	CPI-CS0244B7A6E	FZD9_LRP5_WNT7A	complex:FZD9_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
632	CPI-CS001CB9814	FZD1_LRP5_WNT9A	complex:FZD1_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
633	CPI-CS0C85FC57D	FZD1_LRP6_WNT9A	complex:FZD1_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
634	CPI-CS0969BC04B	FZD2_LRP5_WNT9A	complex:FZD2_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
635	CPI-CS0E53563BA	FZD2_LRP6_WNT9A	complex:FZD2_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
636	CPI-CS09A9BAC7F	FZD3_LRP5_WNT9A	complex:FZD3_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
637	CPI-CS05594052B	FZD3_LRP6_WNT9A	complex:FZD3_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
638	CPI-CS0BEEA9AA1	FZD4_LRP5_WNT9A	complex:FZD4_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
639	CPI-CS04D0A3F59	FZD4_LRP6_WNT9A	complex:FZD4_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
640	CPI-CS0C263D269	FZD5_LRP5_WNT9A	complex:FZD5_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
641	CPI-CS0725C2185	FZD5_LRP6_WNT9A	complex:FZD5_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
642	CPI-CS0C8354279	FZD6_LRP5_WNT9A	complex:FZD6_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
643	CPI-CS0EA6AE0F7	FZD6_LRP6_WNT9A	complex:FZD6_LRP6	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
644	CPI-CS0AACBB208	FZD7_LRP5_WNT9A	complex:FZD7_LRP5	simple:O14904		ENSG00000143816	True	False	False	curated	False	1.36																									
645	CPI-CS0DFEE920D	FZD9_LRP6_WNT7A	complex:FZD9_LRP6	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
646	CPI-CS0B5273C72	FZD2_LRP5_WNT7A	complex:FZD2_LRP5	simple:O00755		ENSG00000154764	True	False	False	curated	False	1.36																									
647	CPI-CS0854644B2	FZD5_LRP6_WNT7B	complex:FZD5_LRP6	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
648	CPI-CS01C37C086	FZD6_LRP6_WNT7B	complex:FZD6_LRP6	simple:P56706		ENSG00000188064	True	False	False	curated	False	1.36																									
649	CPI-CS0B03558D5	FZD7_LRP5_WNT10A	complex:FZD7_LRP5	simple:Q9GZT5		ENSG00000135925	True	False	False	curated	False	1.36																									
650	CPI-CS0754A8484	FZD7_LRP6_WNT10A	complex:FZD7_LRP6	simple:Q9GZT5		ENSG00000135925	True	False	False	curated	False	1.36																									
651	CPI-CS00A19B676	FZD8_LRP5_WNT10A	complex:FZD8_LRP5	simple:Q9GZT5		ENSG00000135925	True	False	False	curated	False	1.36																									
652	CPI-CS014F1F730	FZD8_LRP6_WNT10A	complex:FZD8_LRP6	simple:Q9GZT5		ENSG00000135925	True	False	False	curated	False	1.36																									
653	CPI-SS0C96733CF	FRZB_WNT10A	simple:Q92765	simple:Q9GZT5	ENSG00000162998	ENSG00000135925	True	False	False	curated	False	1.36																									
654	CPI-CS0EFD8682E	FZD4_LRP5_NDP	complex:FZD4_LRP5	simple:Q00604		ENSG00000124479	True	False	False	curated	False	1.36																									
655	CPI-SS0B84DAE3D	PVR_CD96	simple:P15151	simple:P40200	ENSG00000073008	ENSG00000153283	True	True	True	curated	False	1.36																									
656	CPI-SS0A8627ED6	PVR_CD226	simple:P15151	simple:Q15762	ENSG00000073008	ENSG00000150637	True	True	True	curated	False	1.36																									
657	CPI-SS00561BBD7	PVR_TIGIT	simple:P15151	simple:Q495A1	ENSG00000073008	ENSG00000181847	True	True	False	curated	False	1.36																									
658	CPI-SS0F1A060D4	PVR_NECTIN3	simple:P15151	simple:Q9NQS3	ENSG00000073008	ENSG00000177707	True	True	False	curated	False	1.36																									
659	CPI-SS00550260E	CADM3_NECTIN3	simple:Q8N126	simple:Q9NQS3	ENSG00000162706	ENSG00000177707	False	False	False	curated	False	1.36																									
660	CPI-SS0B990492C	CADM1_NECTIN3	simple:Q9BY67	simple:Q9NQS3	ENSG00000182985	ENSG00000177707	False	False	False	curated	False	1.36																									
661	CPI-SS0C5E9FBFB	NECTIN1_NECTIN3	simple:Q15223	simple:Q9NQS3	ENSG00000110400	ENSG00000177707	True	True	False	curated	False	1.36																									
662	CPI-CS0CCD8150B	FZD5_LRP6_WNT10A	complex:FZD5_LRP6	simple:Q9GZT5		ENSG00000135925	True	False	False	curated	False	1.36																									
663	CPI-SS03859E16F	TIGIT_NECTIN3	simple:Q495A1	simple:Q9NQS3	ENSG00000181847	ENSG00000177707	False	False	False	curated	False	1.36																									
664	CPI-SS0B87FE6E0	NOTCH1_JAG1	simple:P46531	simple:P78504	ENSG00000148400	ENSG00000101384	False	True	False	curated	False	1.36																									
665	CPI-SS0E5AF12B6	NOTCH1_NOV	simple:P46531	simple:P48745	ENSG00000148400	ENSG00000136999	True	True	False	I2D,InnateDB-All	False	1.36																									
666	CPI-SS01CA704DD	NOTCH1_CNTN1	simple:P46531	simple:Q12860	ENSG00000148400	ENSG00000018236	False	True	False	curated	False	1.36																									
667	CPI-SS0DC9D2C55	NOTCH2_CNTN1	simple:Q04721	simple:Q12860	ENSG00000134250	ENSG00000018236	False	True	False	curated	False	1.36																									
668	CPI-SS012B7C21D	NOTCH1_DLL4	simple:P46531	simple:Q9NR61	ENSG00000148400	ENSG00000128917	False	True	False	curated	False	1.36																									
